pd,race_eth,age,male,dismissal,st_id,loc2
bds,Black,26,0,NA,77,euclid av a subway a subway
bds,Non-Hispanic White,18,1,NA,77,euclid av a subway a subway
bds,Black,52,1,NA,77,euclid av a subway a subway
bds,Black,30,1,NA,77,euclid av a subway a subway
bds,Black,47,1,NA,77,euclid av a subway a subway
bds,Black,29,1,NA,77,euclid av a subway a subway
bds,Black,54,1,NA,77,euclid av a subway a subway
bds,Black,20,1,NA,77,euclid av a subway a subway
bds,Black,34,0,NA,77,euclid av a subway a subway
bds,Hispanic,17,1,NA,77,euclid av a subway a subway
bds,Black,18,1,NA,76,eastern pkwy-brooklyn museum 2 subway 3 subway
bds,Black,50,1,NA,76,eastern pkwy-brooklyn museum 2 subway 3 subway
bds,Hispanic,51,1,NA,70,utica ave and eastern parkway
bds,Black,57,1,NA,75,e. 105 st l line
bds,Black,46,1,NA,75,e. 105 st l line
bds,Black,19,1,NA,75,e. 105 st l line
bds,Hispanic,55,1,NA,75,e. 105 st l line
bds,Black,18,1,NA,38,bay 50 st d subway
bds,NA,23,1,NA,75,e. 105 st l line
bds,Black,26,1,NA,75,e. 105 st l line
bds,Black,56,1,NA,75,e. 105 st l line
bds,Hispanic,25,1,NA,73,dekalb l station
bds,Black,20,1,NA,72,dekalb ave b q r line
bds,Hispanic,42,0,NA,73,dekalb l station
bds,Hispanic,52,1,NA,72,dekalb ave b q r line
bds,Black,48,1,NA,72,dekalb ave b q r line
bds,Non-Hispanic White,34,1,NA,73,dekalb l station
bds,Hispanic,20,1,NA,73,dekalb l station
bds,Hispanic,26,0,NA,72,dekalb ave b q r line
bds,Black,50,1,NA,73,dekalb l station
bds,Non-Hispanic White,24,1,NA,73,dekalb l station
bds,Hispanic,23,1,NA,73,dekalb l station
bds,Hispanic,18,1,NA,72,dekalb ave b q r line
bds,Non-Hispanic White,32,1,NA,72,dekalb ave b q r line
bds,Hispanic,52,1,NA,72,dekalb ave b q r line
bds,Black,31,1,NA,69,crescent st j z line
bds,Hispanic,33,0,NA,69,crescent st j z line
bds,Hispanic,49,1,NA,69,crescent st j z line
bds,Hispanic,21,1,NA,69,crescent st j z line
bds,Hispanic,25,1,NA,69,crescent st j z line
bds,Hispanic,21,1,NA,69,crescent st j z line
bds,Black,37,1,NA,102,kings highway b q line
bds,Hispanic,23,1,NA,69,crescent st j z line
bds,Hispanic,55,1,NA,69,crescent st j z line
bds,Black,19,1,NA,69,crescent st j z line
bds,Hispanic,32,1,NA,69,crescent st j z line
bds,Black,19,1,NA,69,crescent st j z line
bds,Black,17,1,NA,148,sutter av - rutland rd 3 line
bds,Black,27,1,NA,124,747 new lots ave
bds,Non-Hispanic White,18,1,NA,66,coney island-stillwell ave
bds,Black,30,1,NA,140,rockaway ave 3 line
bds,Black,45,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,24,1,NA,93,halsey street j subway
bds,Hispanic,23,1,NA,119,myrtle - wyckoff avs station
bds,Hispanic,34,1,NA,114,marcy ave j m z line
bds,Hispanic,36,1,NA,80,flushing ave j line m line station
bds,Hispanic,38,1,NA,31,avenue m subway
bds,NA,16,1,NA,54,canarsie rockaway pkwy
bds,Hispanic,46,1,NA,25,alabama av j subway
bds,Non-Hispanic White,47,1,NA,64,clinton - washington avs station
bds,Black,31,1,NA,64,clinton - washington avs station
bds,Black,39,1,NA,64,clinton - washington avs station
bds,Black,58,1,NA,64,clinton - washington avs station
bds,Black,58,1,NA,64,clinton - washington avs station
bds,Non-Hispanic White,33,1,NA,64,clinton - washington avs station
bds,Black,61,1,NA,64,clinton - washington avs station
bds,Black,23,0,NA,64,clinton - washington avs station
bds,Hispanic,24,1,NA,64,clinton - washington avs station
bds,Non-Hispanic White,33,1,NA,64,clinton - washington avs station
bds,Black,37,1,NA,64,clinton - washington avs station
bds,Black,54,1,NA,64,clinton - washington avs station
bds,Hispanic,28,1,NA,64,clinton - washington avs station
bds,Black,53,1,NA,64,clinton - washington avs station
bds,Non-Hispanic White,27,1,NA,64,clinton - washington avs station
bds,Black,25,1,NA,64,clinton - washington avs station
bds,Black,23,1,NA,64,clinton - washington avs station
bds,Black,51,1,NA,64,clinton - washington avs station
bds,Black,18,1,NA,63,cleveland st j subway
bds,Black,16,0,NA,63,cleveland st j subway
bds,Black,26,1,NA,54,canarsie rockaway pkwy
bds,Black,26,1,NA,62,classon av g subway
bds,Black,23,1,NA,62,classon av g subway
bds,Hispanic,20,1,NA,62,classon av g subway
bds,Black,29,1,NA,62,classon av g subway
bds,Black,29,1,NA,62,classon av g subway
bds,Black,29,1,NA,59,church av b subway q subway
bds,Hispanic,39,1,NA,59,church av b subway q subway
bds,Black,28,0,NA,58,church ave and nostrand ave
bds,Non-Hispanic White,45,1,NA,58,church ave and nostrand ave
bds,Non-Hispanic White,30,1,NA,59,church av b subway q subway
bds,Black,21,1,NA,58,church ave and nostrand ave
bds,Hispanic,45,1,NA,59,church av b subway q subway
bds,Black,43,1,NA,60,church av f subway g subway
bds,Black,20,1,NA,59,church av b subway q subway
bds,Asian/Pacific Islander,19,1,NA,60,church av f subway g subway
bds,Black,22,1,NA,59,church av b subway q subway
bds,Black,0,1,NA,59,church av b subway q subway
bds,Black,24,1,NA,59,church av b subway q subway
bds,Black,23,1,NA,59,church av b subway q subway
bds,Black,23,0,NA,58,church ave and nostrand ave
bds,Black,20,0,NA,58,church ave and nostrand ave
bds,Black,42,0,NA,58,church ave and nostrand ave
bds,Black,29,1,NA,59,church av b subway q subway
bds,Non-Hispanic White,22,0,NA,80,flushing ave j line m line station
bds,Black,18,1,NA,57,chauncey st j subway z subway
bds,Black,23,1,NA,57,chauncey st j subway z subway
bds,Asian/Pacific Islander,40,1,NA,55,carroll st f subway g subway
bds,Black,19,1,NA,144,shepherd ave c line
bds,Black,21,1,NA,142,saratoga ave 3 line
bds,Hispanic,17,1,NA,36,1523 Avenue U
bds,Black,25,1,NA,59,church av b subway q subway
bds,Black,34,1,NA,114,marcy ave j m z line
bds,NA,31,0,NA,139,fulton st and ralph ave
bds,Black,26,1,NA,106,kingston - throop avs
bds,Black,0,1,NA,64,clinton - washington avs station
bds,Black,22,1,NA,52,broadway junction station
bds,Black,19,1,NA,115,montrose av l subway
bds,Black,33,1,NA,119,myrtle - wyckoff avs station
bds,Hispanic,31,1,NA,52,broadway junction station
bds,Hispanic,30,1,NA,117,myrtle av and broadway station
bds,Black,49,1,NA,52,broadway junction station
bds,Black,24,1,NA,52,broadway junction station
bds,Black,39,1,NA,52,broadway junction station
bds,Black,31,1,NA,52,broadway junction station
bds,Black,21,0,NA,52,broadway junction station
bds,Black,23,1,NA,52,broadway junction station
bds,Black,16,1,NA,52,broadway junction station
bds,Black,23,1,NA,52,broadway junction station
bds,Hispanic,38,1,NA,52,broadway junction station
bds,Black,42,1,NA,52,broadway junction station
bds,Non-Hispanic White,29,1,NA,52,broadway junction station
bds,Black,18,1,NA,52,broadway junction station
bds,Black,46,1,NA,52,broadway junction station
bds,Black,22,1,NA,52,broadway junction station
bds,Hispanic,18,0,NA,52,broadway junction station
bds,Black,33,1,NA,52,broadway junction station
bds,Black,26,1,NA,52,broadway junction station
bds,Asian/Pacific Islander,21,0,NA,114,marcy ave j m z line
bds,Hispanic,24,1,NA,114,marcy ave j m z line
bds,Hispanic,38,0,NA,112,broadway and lorimer st j m station
bds,Hispanic,21,1,NA,87,gates av j subway z subway
bds,Non-Hispanic White,22,1,NA,114,marcy ave j m z line
bds,Hispanic,21,1,NA,114,marcy ave j m z line
bds,Black,23,1,NA,114,marcy ave j m z line
bds,Black,18,1,NA,114,marcy ave j m z line
bds,Black,19,1,NA,93,halsey street j subway
bds,Non-Hispanic White,23,1,NA,50,brighton beach b subway q subway
bds,Non-Hispanic White,30,1,NA,50,brighton beach b subway q subway
bds,Non-Hispanic White,45,1,NA,50,brighton beach b subway q subway
bds,Non-Hispanic White,33,1,NA,50,brighton beach b subway q subway
bds,Non-Hispanic White,22,1,NA,50,brighton beach b subway q subway
bds,Hispanic,33,1,NA,50,brighton beach b subway q subway
bds,Non-Hispanic White,25,1,NA,50,brighton beach b subway q subway
bds,NA,31,0,NA,50,brighton beach b subway q subway
bds,Black,22,1,NA,50,brighton beach b subway q subway
bds,Asian/Pacific Islander,29,1,NA,50,brighton beach b subway q subway
bds,Non-Hispanic White,21,1,NA,143,sheepshead bay b q line
bds,Hispanic,30,1,NA,50,brighton beach b subway q subway
bds,Black,21,1,NA,50,brighton beach b subway q subway
bds,Non-Hispanic White,22,1,NA,50,brighton beach b subway q subway
bds,Hispanic,24,1,NA,50,brighton beach b subway q subway
bds,Black,22,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,23,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,29,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,35,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,56,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,23,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,45,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,48,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,18,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,26,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,56,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,0,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,27,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,20,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,29,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,23,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,31,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,23,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,41,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,27,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,21,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,23,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,43,0,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,24,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,NA,0,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Black,22,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Non-Hispanic White,21,1,NA,116,morgan ave l station
bds,Hispanic,17,1,NA,66,coney island-stillwell ave
bds,Non-Hispanic White,34,1,NA,50,brighton beach b subway q subway
bds,Hispanic,17,0,NA,49,beverly rd 2 subway 5 subway
bds,Black,22,1,NA,47,bergen st f subway g subway
bds,Black,19,1,NA,47,bergen st f subway g subway
bds,Black,20,1,NA,47,bergen st f subway g subway
bds,Black,16,1,NA,46,bergen st 2 subway 3 subway
bds,Non-Hispanic White,28,1,NA,47,bergen st f subway g subway
bds,Hispanic,22,1,NA,47,bergen st f subway g subway
bds,Black,18,0,NA,47,bergen st f subway g subway
bds,Black,20,0,NA,47,bergen st f subway g subway
bds,Non-Hispanic White,36,1,NA,45,bedford - nostrand avs g line
bds,Black,62,1,NA,45,bedford - nostrand avs g line
bds,Hispanic,27,1,NA,45,bedford - nostrand avs g line
bds,Non-Hispanic White,32,1,NA,45,bedford - nostrand avs g line
bds,Hispanic,34,1,NA,45,bedford - nostrand avs g line
bds,Hispanic,39,1,NA,45,bedford - nostrand avs g line
bds,Black,20,1,NA,44,bedford ave l station
bds,Non-Hispanic White,30,1,NA,44,bedford ave l station
bds,Non-Hispanic White,31,1,NA,44,bedford ave l station
bds,Black,27,1,NA,44,bedford ave l station
bds,Hispanic,33,1,NA,44,bedford ave l station
bds,Black,23,1,NA,44,bedford ave l station
bds,Black,31,0,NA,44,bedford ave l station
bds,Hispanic,25,1,NA,44,bedford ave l station
bds,Hispanic,16,1,NA,44,bedford ave l station
bds,Non-Hispanic White,40,1,NA,44,bedford ave l station
bds,Black,28,1,NA,44,bedford ave l station
bds,Hispanic,23,1,NA,44,bedford ave l station
bds,Hispanic,19,1,NA,44,bedford ave l station
bds,Hispanic,23,1,NA,44,bedford ave l station
bds,Black,20,1,NA,44,bedford ave l station
bds,Hispanic,19,1,NA,45,bedford - nostrand avs g line
bds,Black,51,1,NA,45,bedford - nostrand avs g line
bds,Black,24,1,NA,44,bedford ave l station
bds,Black,26,1,NA,44,bedford ave l station
bds,Black,24,1,NA,45,bedford - nostrand avs g line
bds,Black,29,1,NA,45,bedford - nostrand avs g line
bds,Black,28,1,NA,45,bedford - nostrand avs g line
bds,Black,25,1,NA,45,bedford - nostrand avs g line
bds,Non-Hispanic White,28,1,NA,50,brighton beach b subway q subway
bds,Asian/Pacific Islander,22,1,NA,42,bay ridge ave r subway
bds,Non-Hispanic White,19,1,NA,42,bay ridge ave r subway
bds,Non-Hispanic White,23,1,NA,42,bay ridge ave r subway
bds,Non-Hispanic White,38,1,NA,41,bay parkway n line and 66th st
bds,Non-Hispanic White,48,1,NA,39,bay parkway d subway
bds,Hispanic,20,1,NA,41,bay parkway n line and 66th st
bds,Black,25,0,NA,59,church av b subway q subway
bds,Black,24,0,NA,38,bay 50 st d subway
bds,Hispanic,63,1,NA,38,bay 50 st d subway
bds,Hispanic,54,1,NA,38,bay 50 st d subway
bds,Hispanic,33,1,NA,38,bay 50 st d subway
bds,Hispanic,19,0,NA,38,bay 50 st d subway
bds,Black,37,1,NA,38,bay 50 st d subway
bds,Black,20,1,NA,38,bay 50 st d subway
bds,Black,24,1,NA,24,9 ave and new utrecht ave
bds,Hispanic,34,1,NA,24,9 ave and new utrecht ave
bds,Black,19,1,NA,24,9 ave and new utrecht ave
bds,Hispanic,0,1,NA,38,bay 50 st d subway
bds,Black,45,1,NA,76,eastern pkwy-brooklyn museum 2 subway 3 subway
bds,Hispanic,38,1,NA,36,1523 Avenue U
bds,Black,25,1,NA,36,1523 Avenue U
bds,Hispanic,22,1,NA,32,avenue n f subway
bds,Non-Hispanic White,33,1,NA,28,avenue h q subway
bds,Black,23,1,NA,30,avenue j station q line
bds,Black,23,1,NA,28,avenue h q subway
bds,Hispanic,31,1,NA,30,avenue j station q line
bds,Black,27,1,NA,30,avenue j station q line
bds,Black,20,1,NA,30,avenue j station q line
bds,Hispanic,22,1,NA,30,avenue j station q line
bds,Non-Hispanic White,29,1,NA,30,avenue j station q line
bds,Non-Hispanic White,18,1,NA,28,avenue h q subway
bds,Hispanic,23,1,NA,28,avenue h q subway
bds,Black,25,1,NA,28,avenue h q subway
bds,Black,27,1,NA,28,avenue h q subway
bds,Hispanic,16,1,NA,28,avenue h q subway
bds,Black,26,1,NA,28,avenue h q subway
bds,NA,37,0,NA,28,avenue h q subway
bds,Non-Hispanic White,20,1,NA,30,avenue j station q line
bds,Black,53,1,NA,28,avenue h q subway
bds,Black,34,1,NA,30,avenue j station q line
bds,Black,27,1,NA,26,atlantic ave l line
bds,Black,40,1,NA,26,atlantic ave l line
bds,Black,37,1,NA,26,atlantic ave l line
bds,Hispanic,17,0,NA,27,atlantic ave barclays center station
bds,Black,20,1,NA,27,atlantic ave barclays center station
bds,Black,41,1,NA,26,atlantic ave l line
bds,Black,17,1,NA,27,atlantic ave barclays center station
bds,Black,20,1,NA,26,atlantic ave l line
bds,Hispanic,26,1,NA,26,atlantic ave l line
bds,Hispanic,42,1,NA,26,atlantic ave l line
bds,Black,32,1,NA,26,atlantic ave l line
bds,Black,54,1,NA,26,atlantic ave l line
bds,Hispanic,39,1,NA,27,atlantic ave barclays center station
bds,Black,46,1,NA,26,atlantic ave l line
bds,Black,53,1,NA,26,atlantic ave l line
bds,Non-Hispanic White,33,1,NA,26,atlantic ave l line
bds,Black,31,1,NA,26,atlantic ave l line
bds,Black,22,1,NA,27,atlantic ave barclays center station
bds,NA,62,0,NA,26,atlantic ave l line
bds,Black,24,1,NA,26,atlantic ave l line
bds,Black,16,1,NA,27,atlantic ave barclays center station
bds,Black,26,1,NA,27,atlantic ave barclays center station
bds,Black,25,1,NA,27,atlantic ave barclays center station
bds,Black,19,0,NA,27,atlantic ave barclays center station
bds,Black,20,1,NA,26,atlantic ave l line
bds,Black,38,1,NA,26,atlantic ave l line
bds,Black,19,1,NA,66,coney island-stillwell ave
bds,Black,48,1,NA,131,nostrand ave and fulton st a c station
bds,Black,37,1,NA,77,euclid av a subway a subway
bds,Hispanic,24,1,NA,25,alabama av j subway
bds,Black,19,0,NA,25,alabama av j subway
bds,Black,33,1,NA,25,alabama av j subway
bds,Black,51,1,NA,25,alabama av j subway
bds,Hispanic,35,0,NA,25,alabama av j subway
bds,Black,21,1,NA,25,alabama av j subway
bds,Hispanic,36,1,NA,25,alabama av j subway
bds,Black,55,1,NA,141,rockaway ave c line
bds,Black,19,1,NA,77,euclid av a subway a subway
bds,Black,18,1,NA,77,euclid av a subway a subway
bds,Black,38,1,NA,99,jay st - metrotech
bds,Hispanic,20,1,NA,150,utica ave and fulton st
bds,Black,39,1,NA,148,sutter av - rutland rd 3 line
bds,Black,23,1,NA,10,4 av f subway g subway/9 st r subway
bds,Black,25,1,NA,23,86 street r subway
bds,Non-Hispanic White,27,0,NA,23,86 street r subway
bds,Hispanic,21,1,NA,23,86 street r subway
bds,Non-Hispanic White,25,1,NA,5,20th ave and 86th st
bds,Non-Hispanic White,17,1,NA,23,86 street r subway
bds,Black,20,1,NA,23,86 street r subway
bds,Black,29,1,NA,22,86 St and w 7th st n subway
bds,Hispanic,16,1,NA,2,18th av and 85th st
bds,Black,57,1,NA,17,7 av f subway g subway
bds,Other,31,0,NA,24,9 ave and new utrecht ave
bds,Hispanic,33,1,NA,18,71st st and new utrecht ave d subway
bds,Hispanic,23,1,NA,18,71st st and new utrecht ave d subway
bds,Non-Hispanic White,34,1,NA,18,71st st and new utrecht ave d subway
bds,Hispanic,23,1,NA,18,71st st and new utrecht ave d subway
bds,Non-Hispanic White,21,1,NA,42,bay ridge ave r subway
bds,Hispanic,27,1,NA,126,new utrecht av n subway/62 st d subway
bds,Hispanic,40,1,NA,126,new utrecht av n subway/62 st d subway
bds,Asian/Pacific Islander,17,1,NA,126,new utrecht av n subway/62 st d subway
bds,Non-Hispanic White,18,1,NA,126,new utrecht av n subway/62 st d subway
bds,Hispanic,56,1,NA,126,new utrecht av n subway/62 st d subway
bds,Black,27,1,NA,126,new utrecht av n subway/62 st d subway
bds,Non-Hispanic White,19,0,NA,23,86 street r subway
bds,Non-Hispanic White,35,0,NA,15,59 st n subway r subway
bds,Hispanic,28,0,NA,15,59 st n subway r subway
bds,Hispanic,44,1,NA,15,59 st n subway r subway
bds,Hispanic,18,1,NA,15,59 st n subway r subway
bds,Hispanic,45,1,NA,15,59 st n subway r subway
bds,Hispanic,22,1,NA,15,59 st n subway r subway
bds,Other,24,1,NA,15,59 st n subway r subway
bds,Hispanic,20,1,NA,15,59 st n subway r subway
bds,Hispanic,40,1,NA,15,59 st n subway r subway
bds,Hispanic,39,1,NA,13,53 st r subway
bds,Hispanic,54,1,NA,13,53 st r subway
bds,Non-Hispanic White,48,1,NA,13,53 st r subway
bds,Black,43,1,NA,13,53 st r subway
bds,Black,28,1,NA,13,53 st r subway
bds,Hispanic,30,1,NA,13,53 st r subway
bds,Hispanic,21,1,NA,13,53 st r subway
bds,NA,27,0,NA,13,53 st r subway
bds,NA,18,1,NA,13,53 st r subway
bds,Hispanic,35,1,NA,13,53 st r subway
bds,Hispanic,28,1,NA,13,53 st r subway
bds,Hispanic,18,1,NA,13,53 st r subway
bds,Black,23,1,NA,149,union st r subway
bds,Asian/Pacific Islander,22,1,NA,15,59 st n subway r subway
bds,Hispanic,44,1,NA,27,atlantic ave barclays center station
bds,Hispanic,30,1,NA,10,4 av f subway g subway/9 st r subway
bds,Hispanic,17,1,NA,13,53 st r subway
bds,Black,31,1,NA,13,53 st r subway
bds,Hispanic,52,1,NA,11,45 st r subway
bds,Black,26,0,NA,79,flushing ave g line station
bds,Hispanic,21,1,NA,23,86 street r subway
bds,Black,22,0,NA,13,53 st r subway
bds,Hispanic,17,1,NA,68,court st r subway/borough hall 2 subway 3 subway 4 subway 5 subway
bds,Hispanic,52,1,NA,9,36 st d subway n subway r subway
bds,Black,40,1,NA,9,36 st d subway n subway r subway
bds,Non-Hispanic White,34,1,NA,9,36 st d subway n subway r subway
bds,Black,23,1,NA,9,36 st d subway n subway r subway
bds,Hispanic,47,1,NA,9,36 st d subway n subway r subway
bds,Black,19,1,NA,9,36 st d subway n subway r subway
bds,Hispanic,36,0,NA,9,36 st d subway n subway r subway
bds,Black,20,1,NA,9,36 st d subway n subway r subway
bds,Black,17,1,NA,9,36 st d subway n subway r subway
bds,Black,17,1,NA,70,utica ave and eastern parkway
bds,Black,27,1,NA,70,utica ave and eastern parkway
bds,Black,16,1,NA,142,saratoga ave 3 line
bds,Black,35,1,NA,142,saratoga ave 3 line
bds,Black,31,1,NA,140,rockaway ave 3 line
bds,Black,32,1,NA,140,rockaway ave 3 line
bds,Black,32,1,NA,101,junius st 3 line
bds,Black,20,1,NA,70,utica ave and eastern parkway
bds,Black,20,1,NA,70,utica ave and eastern parkway
bds,Non-Hispanic White,29,1,NA,8,25 st r subway
bds,Hispanic,19,1,NA,8,25 st r subway
bds,Hispanic,37,1,NA,9,36 st d subway n subway r subway
