stfips,region,year,ymcaid,exp,ch_pop,crate0,chrate0,hc,rmvp_ch_dent,rmvp_ch_pdrug,rmvp_ch_md,rmvp_ch_hosp,rmvp_ch,emvp_ch_dent,emvp_ch_pdrug,emvp_ch_md,emvp_ch_hosp,emvp_ch,pcmvp_ch_dent,pcmvp_ch_pdrug,pcmvp_ch_md,pcmvp_ch_hosp,pcmvp_ch,prmvp_ch_dent,prmvp_ch_pdrug,prmvp_ch_md,prmvp_ch_hosp,prmvp_ch,hpc,bpc,pcinc
42,1,1968,1966,2,4258430.375,1.7964864,4.4101439,0,.0099757144819275,.0427668157575311,.0598025117905088,.0131863786154465,.0952376104392917,1036767.9375,1379675.71875,1264552.78125,13063288.5,163943168,.24346246,.32398692,.29695278,3.0676301,38.498497,24.405516,7.5756612,4.9655571,232.63628,404.23627,.023670197,5.7321186,3.503
42,1,1969,1966,3,4278906,1.7964864,4.4101439,0,.0112020912311782,.0464128977511666,.0752933543016597,.0116214215569005,.1123133314155217,1680647.875,2942288.25,7240121.5,39053444,204826688,.39277515,.6876263,1.6920496,9.1269693,47.868938,35.06266,14.815413,22.472763,785.35742,426.20886,.023914143,5.7508831,3.804
42,1,1970,1966,4,4258569,1.7964864,4.4101439,0,.0121437510586653,.0434542646090863,.0770456019544661,.0195824002129721,.1169174484227012,6722591.5,11769153,28960486,156213776,308488960,1.5786034,2.7636404,6.8005204,36.682224,72.439583,129.99306,63.598827,88.266174,1873.224,619.57886,.021070629,5.3492322,4.069
42,1,1971,1966,5,4238245,1.7964864,4.4101439,0,.0203537785532488,.0493564319241706,.0831396101094751,.0191656773611798,.1179395638849663,11487723.5,15579157,37330322,144841712,287684800,2.7104907,3.6758509,8.8079672,34.174927,67.878288,133.16891,74.475624,105.94189,1783.1317,575.53448,.02297117,5.6155677,4.289
42,1,1972,1966,6,4182772,1.7964864,4.4101439,0,.0215961735653274,.0539327146537057,.0878749117783442,.0168959990704363,.1180813634181033,11992349.5,16399959,42651964,129678952,275870384,2.8670819,3.920835,10.197057,31.003113,65.953964,132.75879,72.698639,116.0406,1834.9381,558.54675,.022932261,5.6284842,4.678
42,1,1973,1966,7,4105386,1.7964864,4.4101439,0,.0247574703301712,.0753807654324432,.1171498938013146,.0132569350678275,.1306123191622326,12619457,15749061,45070432,120922636,256766536,3.0738783,3.836195,10.978367,29.454632,62.543823,124.15963,50.8909,93.712135,2221.8281,478.85086,.022885432,5.550643,5.155
42,1,1974,1966,7,4023537,1.7964864,4.4101439,0,.0296785176809231,.083824200319075,.134365522429318,.0127247894758548,.1345096498455018,13983957,13676041.5,45661238,123749160,252528032,3.4755383,3.3990097,11.348532,30.756311,62.762695,117.10619,40.549267,84.460152,2417.0391,466.60367,.02334794,5.639328,5.692
42,1,1975,1966,7,3962651,1.7964864,4.4101439,0,.0301215597135817,.0737762921293089,.1261178261878582,.0137900943989316,.1262678381498525,13637598,11804721,46365272,131541312,262513680,3.441534,2.9789958,11.700569,33.195282,66.246986,114.25484,40.378769,92.774902,2407.1831,524.65448,.023365499,5.8017039,6.182
42,1,1976,1966,7,3882550,1.7964864,4.4101439,0,.0310259213820342,.0759897167882672,.1298979395488401,.0142042279213463,.1300524360645264,13637598,11804721,46365272,131541312,262513680,3.5125363,3.0404556,11.941964,33.880135,67.613731,113.21296,40.01141,91.933434,2385.2146,519.89587,.023890503,5.7462549,6.796
44,1,1963,1966,-3,316899,2.5246003,5.5478539,1,.0072643708274759,.0293676834285004,.0380045140012578,.0049618574194971,.0431112123710687,229108.0625,611367.875,1032190.28125,2873565,4913196.75,.7229687,1.92922,3.2571585,9.0677633,15.503983,99.522552,65.691933,85.704521,1827.4937,359.62762,.02255556,5.1990566,2.586
44,1,1964,1966,-2,320186.9951171875,2.5246003,5.5478539,1,.0081989985201322,.0226172639426345,.0253529352626649,.0074890569204155,.0281283131873918,285594.890625,587511.375,985284.40625,2862973.75,4980420.25,.89196283,1.8349009,3.0772157,8.9415674,15.554724,108.78924,81.128326,121.37512,1193.9512,552.9917,.022327164,5.0861282,2.728
44,1,1965,1966,-1,323475.0048828125,2.5246003,5.5478539,1,.0103391745257851,.0284600259904028,.0293793454984783,.0086454353944865,.0328968626999441,311860.28125,590037,986714.125,2877187.5,5045046.5,.96409392,1.8240575,3.0503566,8.8946209,15.596403,93.246696,64.091911,103.82657,1028.8228,474.10001,.023208518,5.0992432,2.91
44,1,1966,1966,0,326763,2.5246003,5.5478539,1,.0103781217602742,.0498607030460799,.0656026708597066,.0073313800023104,.0800416533153988,317311.078125,676157.21875,1278285.78125,3049813.25,5574809.75,.9710741,2.0692589,3.9119661,9.3334103,17.060713,93.569344,41.500793,59.631203,1273.0769,213.14793,.021883978,6.5717583,3.157
44,1,1967,1966,1,330050.9946289063,2.5246003,5.5478539,1,.0119564186873063,.0511064708127531,.060137843441937,.0098396800659293,.0942263904563241,461568.21875,762425.375,2003784.125,5224207.75,9794357.5,1.3984754,2.3100231,6.071135,15.828486,29.675285,116.96441,45.200207,100.95365,1608.6383,314.93604,.021668915,6.6296048,3.388
44,1,1968,1966,2,333338.9897460938,2.5246003,5.5478539,1,.0137997664003878,.0509991326888977,.0584990103267746,.0110998123794884,.0833985933609557,884557.375,1034874.3125,3330098.25,7972579,15557803,2.6536272,3.1045702,9.9901257,23.917332,46.672619,192.29507,60.874962,170.77426,2154.751,559.63312,.022530943,6.6562843,3.649
44,1,1969,1966,3,336627,2.5246003,5.5478539,1,.0194045260699437,.0624950586764903,.0700725476021363,.0115679133262693,.1006567604279478,320324.0625,375472.34375,1115206.375,2831535.25,18338478,.95156974,1.1153958,3.3128846,8.4114914,54.477146,49.038544,17.847744,47.277924,727.13995,541.21698,.022313792,6.4933133,3.847
44,1,1970,1966,4,337822,2.5246003,5.5478539,1,.0215113298973765,.0611091052760493,.0688143408189694,.0131814980318851,.0936647109143599,1281296.25,1501889.375,4460825.5,11326141,22315526,3.7928147,4.4458008,13.204662,33.526951,66.057053,176.31708,72.751862,191.88823,2543.4856,705.25018,.020996163,6.3996305,4.098
44,1,1971,1966,5,339017,2.5246003,5.5478539,1,.0286435236655791,.072681928689832,.0851548572594345,.0154834138094139,.1136091322411029,1724852.5625,1824892.4375,6188712.25,11326141,29294462,5.0878057,5.3828936,18.254873,33.408772,86.410011,177.62498,74.060959,214.37265,2157.7134,760.59033,.019709788,6.1733131,4.285
44,1,1972,1966,6,339259,2.5246003,5.5478539,1,.0309800102011458,.0764364175136293,.0904619882352127,.0162325355554002,.1199688252929387,1872704.625,1932560.125,6764674.5,11326141,32639941,5.5199852,5.6964154,19.939558,33.384937,96.209503,178.17892,74.524887,220.41919,2056.6682,801.95422,.019459557,5.810214,4.613
44,1,1973,1966,7,334693,2.5246003,5.5478539,1,.0309357664924519,.0763272495311706,.090332790219414,.0162093534672069,.1252512804303901,1872704.625,1932560.125,6764674.5,11326141,31735735,5.5952907,5.7741275,20.21158,33.840389,94.820435,180.86801,75.64962,223.74577,2087.7075,757.04163,.019427046,5.8710575,4.955
44,1,1974,1966,7,320661,2.5246003,5.5478539,1,.03089152076367,.0762180755274411,.0902035806298127,.0161861708327369,.1285498684076657,1872704.625,1932560.125,6764674.5,11326141,29854930,5.8401384,6.0268011,21.096031,35.321232,93.10434,189.05312,79.07312,233.87132,2182.1858,724.2663,.019926189,5.9044447,5.385
44,1,1975,1966,7,314169,2.5246003,5.5478539,1,.0308472748198954,.076108895503356,.0900743628564276,.0161629885682469,.1302022327208258,1872704.625,1932560.125,6764674.5,11326141,30372860,5.9608192,6.1513395,21.531961,36.051109,96.676819,193.2365,80.822868,239.04649,2230.4729,742.51276,.020077096,5.886816,5.851
44,1,1976,1966,7,309264,2.5246003,5.5478539,1,.030803026856013,.0759997094598306,.0899451369009847,.0161398057574977,.1386743788921642,1872704.625,1932560.125,6764674.5,11326141,30848222,6.0553594,6.2489009,21.873463,36.622887,99.747215,196.58325,82.222694,243.18672,2269.1035,719.29083,.019993097,5.6001716,6.402
45,4,1963,1968,-4,1074068.671875,1.2245009,2.3805323,0,0,0,0,.0012719504250505,.0012727261598232,0,0,0,608450.15625,649024.53125,0,0,0,.56649095,.60426724,0,0,0,445.37186,474.78183,.027485691,3.5075023,1.656
45,4,1964,1968,-4,1072442.578125,1.2245009,2.3805323,0,0,0,0,.001224139084037,.0012242942500942,0,0,0,640107.46875,683126.71875,0,0,0,.59686875,.63698208,0,0,0,487.58246,520.28516,.027280375,3.6274755,1.773
45,4,1965,1968,-3,1070816.421875,1.2245009,2.3805323,0,0,0,0,.0010925137146129,.0010925137146129,0,0,0,529829.15625,564813.1875,0,0,0,.4947899,.52746034,0,0,0,452.89127,482.79517,.027078103,3.5383401,1.941
45,4,1966,1968,-2,1069190.328125,1.2245009,2.3805323,0,0,0,0,.0011033567395454,.0011033567395454,0,0,0,411496.328125,437824.96875,0,0,0,.38486725,.40949208,0,0,0,348.81488,371.133,.02888469,3.5989521,2.157
45,4,1967,1968,-1,1067564.234375,1.2245009,2.3805323,0,0,0,0,.0004399035521777,.0004399035521777,0,0,0,533377.59375,539959,0,0,0,.49962106,.50578594,0,0,0,1135.7515,1149.7656,.028673653,3.9278922,2.321
45,4,1968,1968,0,1065938.09375,1.2245009,2.3805323,0,0,.0011257689515939,.0016886533564185,.0004221633224972,.0019700955736214,0,202927.875,168817.484375,293118.03125,676426.25,0,.19037491,.15837456,.27498597,.63458306,0,169.10657,93.787491,651.37347,322.10776,.028861033,3.9887528,2.549
45,4,1969,1968,1,1064312,1.2245009,2.3805323,0,.0001761735903991,.0035236129467449,.0059206685912092,.0007327172805222,.0076133517379304,17038.318359375,206846.546875,899746.9375,1078527.875,3429820.75,.016008763,.19434766,.84537894,1.0133569,3.2225709,90.869255,55.155792,142.78436,1383.0121,423.27884,.029045714,4.1735554,2.821
45,4,1970,1968,2,1072607,1.2245009,2.3805323,0,.0009733294641575,.0127278674025423,.0203960995904651,.0025107053416742,.0262155666102822,68153.2734375,827386.1875,3598987.75,4314111.5,9596549,.063539833,.7713787,3.3553648,4.0220804,8.9469385,65.280914,60.605495,164.51012,1601.9723,341.28345,.029562376,4.3199463,3.055
45,4,1971,1968,3,1080902,1.2245009,2.3805323,0,.0018524911292153,.0209435144358462,.0274332347851269,.0033713008544272,.0367163523388786,184900.3203125,1201828.25,4814967,6177558.25,14327258,.17106113,1.1118753,4.4545822,5.715188,13.25491,92.341133,53.089241,162.37904,1695.2471,361.00833,.029305505,4.310915,3.265
45,4,1972,1968,4,1086111,1.2245009,2.3805323,0,.0044474366749526,.0273401657402366,.0385397421273962,.0041221629081512,.0557883931904424,746304.1875,1452905,6645524.5,8662154,19135716.5,.68713439,1.3377131,6.1186423,7.9753857,17.618565,154.50121,48.928497,158.76189,1934.7574,315.81058,.029798102,4.5554309,3.594
45,4,1973,1968,5,1090110,1.2245009,2.3805323,0,.0086156006009815,.032220920105461,.045734578415292,.0051340361674463,.0752533007365328,2204914.5625,1562147.625,7157999.25,10560564,24719681,2.0226533,1.4330183,6.566309,9.6876135,22.676317,234.76637,44.474781,143.57428,1886.939,301.33319,.028464992,4.3461356,4.016
45,4,1974,1968,6,1095802,1.2245009,2.3805323,0,.0142865017640805,.0364598311435935,.0492493562742204,.0060107310989156,.0856510662259221,5010147.125,1761541.6875,7732565,12814844.5,32956253,4.5721283,1.6075364,7.0565348,11.694489,30.075006,320.03134,44.090618,143.28177,1945.6018,351.13406,.027434727,4.4152322,4.451
45,4,1975,1968,7,1098792,1.2245009,2.3805323,0,.0203586688262396,.0427870559977463,.0578146327269177,.0067515853918011,.0894090906338851,8157635.25,2165629.4375,9884426,14967650.5,42433200,7.4241853,1.9709184,8.9957209,13.621914,38.618046,364.66946,46.063427,155.59592,2017.5875,431.92526,.026895346,4.1422281,4.73
45,4,1976,1968,7,1093162,1.2245009,2.3805323,0,.0228216375010761,.0463907288112932,.0618093690592488,.0072058203667376,.0875043295476395,9436013,2353303,10548965,16143437,46025984,8.6318521,2.1527486,9.6499557,14.767653,42.103535,378.23108,46.404716,156.12448,2049.4063,481.15945,.02651885,4.1396604,5.255
46,2,1963,1967,-4,276816.3359375,2.2113578,3.6663439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.084481619,6.8489394,2.02
46,2,1964,1967,-3,275572.7763671875,2.2113578,3.6663439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.087697655,6.9370332,1.993
46,2,1965,1967,-2,274329.2236328125,2.2113578,3.6663439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.090932265,7.0233994,2.277
46,2,1966,1967,-1,273085.671875,2.2113578,3.6663439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.08970058,6.793324,2.495
46,2,1967,1967,0,271842.1123046875,2.2113578,3.6663439,1,3.67860599060e-06,.0101564286994426,.0005517908507675,.0001655372667355,.0013978702048778,660.4835815429688,0,30622.419921875,49236.046875,121889.234375,.0024296588,0,.11264782,.18112001,.44838247,660.48358,0,204.14948,1094.1344,320.76114,.088461742,6.8355436,2.577
46,2,1968,1967,1,270598.5595703125,2.2113578,3.6663439,1,.0005912817812658,.0208845846388623,.013303841249567,.0036955112087932,.0199557607985296,49142.078125,0,872994.5625,1480043.75,2827114.75,.1816051,0,3.2261612,5.4695182,10.447634,307.138,0,242.49847,1480.0437,523.53973,.088719405,7.1652198,2.774
46,2,1969,1967,2,269355,2.2113578,3.6663439,1,.0005308509848335,.0217840460277027,.0231203126550794,.0054900813440044,.0293795335223329,829.8824462890625,23596.890625,359030.375,690582.25,3872378.25,.0030809988,.087605171,1.3329264,2.5638368,14.376486,5.8038864,4.0215287,57.651745,466.99432,489.33676,.088978574,7.0579615,3.03
46,2,1970,1967,3,267647,2.2113578,3.6663439,1,.0000112087945398,.0226830943587426,.0237663774209397,.0058248365410005,.0297219847296734,3319.52978515625,117984.453125,1436121.5,2762329,4806420.5,.012402642,.44082114,5.3657298,10.320792,17.958059,1106.5099,19.433907,225.76978,1771.8595,604.20117,.095909029,7.3655138,3.286
46,2,1971,1967,4,265956,2.2113578,3.6663439,1,.0000676629033085,.023581730161049,.0274711569658111,.0059766964811048,.0345758475721715,6669.13720703125,212372.015625,1632952.5625,3349692.125,5316884.5,.025076093,.79852313,6.139935,12.594911,19.991594,370.60327,33.861938,223.50479,2107.3364,578.19537,.092321806,7.2457724,3.564
46,2,1972,1967,5,264028,2.2113578,3.6663439,1,.0005511855776966,.0244799521441683,.0328453853817747,.007359903258456,.0409835689098146,60377.60595703125,306759.578125,2000728.9375,4132842.75,6593546.25,.22867879,1.1618448,7.5777149,15.653048,24.972906,414.88531,47.461075,230.70866,2126.8008,609.33948,.091516159,7.1426883,4.089
46,2,1973,1967,6,259938,2.2113578,3.6663439,1,.0050071823414106,.0253777608372431,.0387236914438308,.0086636116617776,.0488479972990654,410744.64453125,401147.140625,2355197.375,4202676,7961222.75,1.580164,1.5432416,9.0606117,16.167994,30.627392,315.57947,60.810787,233.98111,1866.1956,626.99377,.089838259,7.1561332,5.175
46,2,1974,1967,7,255364,2.2113578,3.6663439,1,.0115531471478826,.0262751558600942,.0450725337625797,.009304551162012,.0587196099817909,816274.03125,495534.703125,2429186.75,4422248.75,8992666,3.1965117,1.9405034,9.5126438,17.317432,35.215088,276.67886,73.853165,211.0519,1861.1787,599.716,.10001589,7.4394169,5.187
46,2,1975,1967,7,251114,2.2113578,3.6663439,1,.0156792341667739,.0244780733150526,.0509792110433147,.0097147782477008,.0670537089111669,918600.9375,367373.2265625,2688637.25,4784426.5,10018784.5,3.6581032,1.462974,10.70684,19.052807,39.897354,233.30879,59.766708,210.02364,1961.2189,595.00592,.10124888,8.4946346,5.706
46,2,1976,1967,7,248968,2.2113578,3.6663439,1,.0173692980331165,.0222864263564432,.0524910730220846,.0094712285114028,.068892253351068,913173.5625,215614.859375,2926400.75,4801077,10274629,3.667835,.86603445,11.754124,19.283913,41.268875,211.16772,38.859276,223.92615,2036.0518,599.03503,.10044882,8.4522581,5.6
47,4,1963,1969,-4,1440315.328125,2.7932708,6.0322104,1,.0000111669273291,.0000453656435142,.0000502511809104,.0019400802190703,.0021590970322514,2281.05419921875,2655.065673828125,6306.25732421875,1477441.4375,1544438.4375,.0015837186,.0018433919,.0043783868,1.0257764,1.0722919,141.82224,40.634098,87.13002,528.72882,496.63904,.03379038,5.1672034,1.859
47,4,1964,1969,-4,1445428.109375,2.7932708,6.0322104,1,.0000110888935519,.000045048629821,.0000499000244014,.0011075781767325,.0022029210184523,2281.05419921875,2655.065673828125,6306.25732421875,1639224.8125,1721887.3125,.0015781167,.0018368715,.0043628993,1.1340756,1.1912646,142.31506,40.775303,87.432808,1023.9238,540.76593,.034018368,5.00664,1.971
47,4,1965,1969,-4,1450540.890625,2.7932708,6.0322104,1,8.27277574456e-06,.0000596323416009,.0000599770594937,.0017574781893981,.0024809201507927,1615.232940673828,2703.339477539063,7136.02783203125,1962692.0625,2061694.875,.0011135384,.0018636768,.0049195634,1.353076,1.4213283,134.60275,31.252787,82.024086,769.8963,572.90369,.0345097,4.8971076,2.135
47,4,1966,1969,-3,1455653.671875,2.7932708,6.0322104,1,.000017861313255,.0001202173063409,.0001291474380194,.002746023327088,.0028832251223548,6431.2646484375,4553.862548828125,15523.33056640625,2312848.25,2440967.75,.0044181282,.003128397,.010664165,1.5888726,1.6768878,247.35742,26.02285,82.57357,578.60858,581.60138,.037643041,5.1040783,2.338
47,4,1967,1969,-2,1460766.453125,2.7932708,6.0322104,1,.0000653888649181,.0001722623460397,.0002390195179608,.0014941275910878,.0018157197074996,37190.353515625,16599.8623046875,20722.4970703125,2060888.0625,2166361.75,.02545948,.011363803,.014186044,1.4108266,1.4830309,389.35498,65.968002,59.350986,944.24768,816.77301,.037304848,5.3025427,2.482
47,4,1968,1969,-1,1465879.21875,2.7932708,6.0322104,1,.0001022549252621,.0002046553372488,.0001910116437632,.0012961505199079,.0015690242193522,23125.68359375,24281.966796875,37001.09375,3162437.25,3272284.25,.015775982,.016564781,.025241571,2.1573656,2.2323015,154.2809,80.939888,132.14676,1664.4406,1422.7323,.037493419,5.5127478,2.753
47,4,1969,1969,0,1470992,2.7932708,6.0322104,1,.0037755047528165,.014560355906946,.0108667953654862,.003860190998915,.0222068662220868,26553.451171875,43149.359375,59745.265625,4325999.5,4491959,.018051391,.029333511,.040615629,2.9408722,3.0536938,4.7811861,2.0146151,3.7375903,761.84631,137.51125,.037936736,5.5725713,2.957
47,4,1970,1969,1,1481180,2.7932708,6.0322104,1,.0074201342276271,.0283935775688531,.0210831912508787,.0051371206180895,.0407931492985624,559764.6875,2818391.5,3787040,11129191,20934322,.37791806,1.9028015,2.5567722,7.5137329,14.133544,50.931435,67.015205,121.27065,1462.6351,346.46857,.036524277,5.6001358,3.176
47,4,1971,1969,2,1491372,2.7932708,6.0322104,1,.0074265801318245,.0400973638490973,.036139615451261,.0067318976837863,.0566557033248334,1270713.0625,4152637.375,9318446.75,14221209,37042200,.85204297,2.784441,6.2482376,9.535655,24.837666,114.72885,69.441994,172.89165,1416.4884,438.39658,.036156554,5.6830621,3.439
47,4,1972,1969,3,1500826,2.7932708,6.0322104,1,.0074330259941617,.0439078451202006,.041261692346146,.0072693317573508,.0621113192229544,1981661.375,4481216.25,11660942,18343899,43381560,1.3203804,2.9858334,7.7696829,12.222535,28.905123,177.63701,68.002274,188.30257,1681.3837,465.3761,.036198661,5.9346237,3.8
47,4,1973,1969,4,1496422,2.7932708,6.0322104,1,.007439471814639,.0462939492519308,.0444788854990057,.0079371100963803,.0721760407924829,2692609.625,4464352,13696805,19954273,49439748,1.7993652,2.983351,9.1530361,13.334657,33.038639,241.86732,64.443649,205.78386,1680.0392,457.75079,.034310888,5.8471069,4.284
47,4,1974,1969,5,1495774,2.7932708,6.0322104,1,.0123431637189553,.0507218236121867,.0495950868075021,.0091021387462474,.0865818241628272,5420288.625,4822017.5,15825585,22293121,60304748,3.623735,3.2237608,10.580198,14.904071,40.31675,293.58234,63.557667,213.33157,1637.425,465.64914,.034271117,5.9096255,4.685
47,4,1975,1969,6,1493339,2.7932708,6.0322104,1,.0197374580960714,.0570580093052903,.0564739244959355,.0106681929621893,.0969637420377036,9572015.25,5560923.25,19163265.5,28433525,77162294,6.4098072,3.7238183,12.832495,19.040236,51.670982,324.75345,65.263725,227.22868,1784.7666,532.88971,.033795334,6.0251923,5.026
47,4,1976,1969,7,1490523,2.7932708,6.0322104,1,.022285661480097,.0611079405608268,.0610206422666774,.0116834180006087,.1023067992541968,11173800,6041469,21909336,32814782,88242960,7.4965634,4.0532546,14.699093,22.015615,59.202682,336.38504,66.329422,240.88722,1884.3472,578.67792,.033031508,5.9223413,5.57
48,3,1963,1967,-4,4076142.40625,.86176026,1.9345415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.050215609,4.3282871,2.15
48,3,1964,1967,-3,4128635.4375,.86176026,1.9345415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.048357327,4.463068,2.279
48,3,1965,1967,-2,4181128.5625,.86176026,1.9345415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.049447667,4.4299645,2.426
48,3,1966,1967,-1,4233621.59375,.86176026,1.9345415,0,0,0,.0010392992529753,.0003306861300387,.0011574014919067,0,0,373340.84375,888612.9375,1265039.25,0,0,.088184744,.20989427,.29880783,0,0,84.850197,634.72357,258.17126,.050410163,4.6350198,2.62
48,3,1967,1967,0,4286114.84375,.86176026,1.9345415,0,0,.0013692587542419,.0014698626051123,.0000979908443576,.0018198298906469,0,0,1146839.625,1861362.75,3752747.5,0,0,.26757091,.43427739,.87555927,0,0,182.03804,4431.8159,481.12149,.048631873,4.6377039,2.834
48,3,1968,1967,1,4338607.875,.86176026,1.9345415,0,0,.002705549010642,.0103489421241104,.000783661493675,.0125385839580547,0,0,9180896,5573289.5,24969956,0,0,2.1160927,1.2845801,5.7552924,0,0,204.47429,1639.2029,459.00656,.047274303,4.7277069,3.099
48,3,1969,1967,2,4391101,.86176026,1.9345415,0,0,.0026640901055376,.0180109490796658,.0026635211899888,.0217574525662317,0,114335.984375,6932401,11784946,48050684,0,.026038114,1.5787387,2.6838248,10.942741,0,9.773736,87.654388,1007.6229,502.94223,.047136623,4.7861381,3.364
48,3,1970,1967,3,4442698,.86176026,1.9345415,0,0,.0026226304058095,.0081905185784781,.0048821685580521,.0181157937322957,0,571679.9375,27729604,47139784,91215200,0,.12867855,6.2416134,10.61062,20.531488,0,49.06469,762.05353,2173.3418,1133.3474,.045203377,4.806211,3.628
48,3,1971,1967,4,4494313,.86176026,1.9345415,0,0,.0025811699115018,.0346613547172094,.0068265487600738,.0422177911696702,0,1029023.875,45783612,58234504,137402384,0,.22896133,10.18701,12.957376,30.5725,0,88.704475,293.90109,1898.0859,724.1615,.044396039,4.9883423,3.84
48,3,1972,1967,5,4530849,.86176026,1.9345415,0,0,.0027687102473202,.0463932439577039,.0078070033646641,.0534059347493561,0,1434970.625,55043022,73027464,160954200,0,.31671119,12.1485,16.117832,35.524071,0,114.38943,261.85925,2064.5352,665.17084,.044305686,5.030694,4.175
48,3,1973,1967,6,4566648,.86176026,1.9345415,0,0,.0187042878871817,.0512437282712846,.0083457494648229,.0591454113080213,0,5229474.1875,59395728,75447660,172995792,0,1.1451451,13.006417,16.521454,37.882446,0,61.223663,253.8148,1979.6249,640.49677,.044261046,5.0523314,4.659
48,3,1974,1967,7,4589224,.86176026,1.9345415,0,0,.0388382579862926,.0528143778651669,.0083209245921485,.0618099981648799,0,11209956.5,60502970,73179068,181060992,0,2.4426694,13.183703,15.945848,39.45351,0,62.893379,249.62338,1916.3553,638.30304,.043608606,5.1877937,5.17
48,3,1975,1967,7,4636319,.86176026,1.9345415,0,0,.0432997675961032,.0519201164594152,.0078512912518711,.0598544945857775,0,14083128,62086230,79219976,189082032,0,3.0375667,13.391276,17.086826,40.782791,0,70.152031,257.92078,2176.3079,681.36554,.042089961,5.1029902,5.738
48,3,1976,1967,7,4679720,.86176026,1.9345415,0,0,.0428140387531747,.0508961613818846,.0075504173932174,.0572980634820324,0,14478710,63673548,86251432,192923376,0,3.0939267,13.606273,18.430897,41.22541,0,72.264297,267.33398,2441.0432,719.49048,.041539464,5.171896,6.347
49,5,1963,1966,-3,427419.3227539063,2.3569267,3.7442834,1,.0050199731108856,.006768870208,.0085171755394754,.003255664032989,.0116701147694446,877465.1875,251843.5625,644455,974299.9375,3036438.25,2.0529375,.58921897,1.5077816,2.2794943,7.1041203,408.95389,87.048347,177.02837,700.16266,608.74469,.04368357,4.2468953,2.274
49,5,1964,1966,-2,433056.435546875,2.3569267,3.7442834,1,.0054376097263901,.0087434048282287,.0107557531051212,.0036068768984322,.0141574329439955,671288.125,303793.6875,786499.75,1075880.5,3107443,1.550117,.70151061,1.81616,2.4843886,7.1756077,285.07324,80.233116,168.85475,688.79218,506.84384,.041904636,4.1977968,2.38
49,5,1965,1966,-1,438693.564453125,2.3569267,3.7442834,1,.0059216980897528,.0109228532130073,.013080653276095,.004783197314249,.0181826583934132,636877.96875,298076.03125,851492.34375,1336043.6875,3443038.75,1.4517604,.67946297,1.9409729,3.0455055,7.8483911,245.15948,62.205631,148.38501,636.70917,431.64157,.042245016,3.8128705,2.479
49,5,1966,1966,0,444330.6772460938,2.3569267,3.7442834,1,.0067403824649838,.0154687001646996,.0183696307819595,.0053940887545647,.0252698326104492,871419,312218.171875,1055795.15625,1917931.75,4621342,1.9611948,.70267075,2.3761473,4.3164515,10.400681,290.96194,45.425327,129.35194,800.21881,411.5849,.041560695,4.1418781,2.594
49,5,1967,1966,1,449967.7744140625,2.3569267,3.7442834,1,.0154101890848698,.0218205222619939,.0252343083949252,.0036472639473348,.0432807232468596,2019925.3125,458584.703125,2049199.3125,1282889.5,6156148.25,4.4890442,1.0191501,4.5541024,2.8510697,13.681309,291.30365,46.706036,180.47264,781.70099,316.10629,.040898189,4.2214913,2.713
49,5,1968,1966,2,455604.8872070313,2.3569267,3.7442834,1,.0158031678449938,.0196342365066631,.0239441930229278,.0031127448574395,.0440573099550378,2138074.5,544294.5,2882301,1810110.25,7700852,4.6928263,1.1946634,6.3263173,3.9729824,16.902479,296.95477,60.845932,264.21091,1276.3599,383.64755,.039274611,4.4674869,2.892
49,5,1969,1966,3,461242,2.3569267,3.7442834,1,.0099587512534998,.0212833727578616,.0198825401007833,.0111460313955362,.0410320319887018,385238.28125,240518.140625,464658.96875,1397386.125,11346068,.83521944,.52145761,1.0074081,3.0296159,24.598948,83.867889,24.500702,50.667984,271.81119,599.50598,.037701193,4.3704386,3.105
49,5,1970,1966,4,472913,2.3569267,3.7442834,1,.0065530022255349,.0195638516279452,.0166203939527549,.0086992744741569,.0350931370648416,1540953.125,962072.5625,1858635.875,5589544.5,16608436,3.2584283,2.0343542,3.9301856,11.819393,35.119431,497.24207,103.98537,236.46765,1358.6642,1000.7493,.036530536,4.2703261,3.389
49,5,1971,1966,5,484602,2.3569267,3.7442834,1,.0016564030285967,.03171949444602,.0322885731113346,.0071368958052326,.0537329760355804,387484.1510009766,1272958,3929284.75,7637923.25,18500755,.79959255,2.6268113,8.1082716,15.76123,38.177216,482.72827,82.813782,251.11893,2208.4153,710.49884,.035428844,4.2405601,3.649
49,5,1972,1966,6,495006,2.3569267,3.7442834,1,.0000151513434458,.0421349739201214,.042655347696901,.0073406907758409,.0647097361593739,2370.006469726563,1747766,5370530.5,10369095,23159208,.0047878339,3.5307977,10.849425,20.947412,46.785713,316.00061,83.79731,254.35088,2853.6023,723.00885,.033491034,4.0894318,3.971
